timestamp,memory.used,memory.total,utilization.gpu
2026/09/12 23:49:20.033, 6390, 8188, 98
2026/09/12 23:49:20.189, 6390, 8188, 98
2026/09/12 23:49:20.344, 6390, 8188, 98
2026/09/12 23:49:20.515, 6390, 8188, 97
2026/09/12 23:49:20.671, 6390, 8188, 97
2026/09/12 23:49:20.828, 6390, 8188, 97
2026/09/12 23:49:20.984, 6390, 8188, 97
2026/09/12 23:49:21.141, 6390, 8188, 97
2026/09/12 23:49:21.298, 6390, 8188, 97
2026/09/12 23:49:21.454, 6390, 8188, 96
2026/09/12 23:49:21.610, 6390, 8188, 96
2026/09/12 23:49:21.767, 6390, 8188, 96
2026/09/12 23:49:21.938, 6390, 8188, 97
2026/09/12 23:49:22.093, 6390, 8188, 97
2026/09/12 23:49:22.251, 6390, 8188, 97
2026/09/12 23:49:22.406, 6390, 8188, 100
2026/09/12 23:49:22.562, 6390, 8188, 100
2026/09/12 23:49:22.719, 6390, 8188, 100
2026/09/12 23:49:22.875, 6390, 8188, 97
2026/09/12 23:49:23.030, 6390, 8188, 97
2026/09/12 23:49:23.185, 6390, 8188, 97
2026/09/12 23:49:23.343, 6390, 8188, 97
2026/09/12 23:49:23.512, 6390, 8188, 95
2026/09/12 23:49:23.669, 6390, 8188, 95
2026/09/12 23:49:23.825, 6390, 8188, 95
2026/09/12 23:49:23.983, 6390, 8188, 78
2026/09/12 23:49:24.139, 6390, 8188, 78
2026/09/12 23:49:24.295, 6390, 8188, 78
2026/09/12 23:49:24.449, 6390, 8188, 97
2026/09/12 23:49:24.606, 6390, 8188, 97
2026/09/12 23:49:24.781, 6390, 8188, 97
2026/09/12 23:49:24.950, 6390, 8188, 97
2026/09/12 23:49:25.105, 6390, 8188, 97
2026/09/12 23:49:25.262, 6390, 8188, 97
2026/09/12 23:49:25.419, 6390, 8188, 98
2026/09/12 23:49:25.591, 6390, 8188, 98
2026/09/12 23:49:25.748, 6390, 8188, 98
2026/09/12 23:49:25.904, 6390, 8188, 97
2026/09/12 23:49:26.060, 6390, 8188, 97
2026/09/12 23:49:26.215, 6390, 8188, 97
2026/09/12 23:49:26.371, 6390, 8188, 97
2026/09/12 23:49:26.529, 6390, 8188, 97
2026/09/12 23:49:26.700, 6390, 8188, 97
2026/09/12 23:49:26.857, 6390, 8188, 96
2026/09/12 23:49:27.014, 6390, 8188, 96
2026/09/12 23:49:27.169, 6390, 8188, 96
2026/09/12 23:49:27.326, 6390, 8188, 96
2026/09/12 23:49:27.482, 6390, 8188, 100
2026/09/12 23:49:27.652, 6390, 8188, 100
2026/09/12 23:49:27.823, 6390, 8188, 100
2026/09/12 23:49:27.995, 6390, 8188, 97
2026/09/12 23:49:28.164, 6390, 8188, 97
2026/09/12 23:49:28.321, 6390, 8188, 97
2026/09/12 23:49:28.493, 6390, 8188, 93
2026/09/12 23:49:28.651, 6390, 8188, 93
2026/09/12 23:49:28.823, 6390, 8188, 93
2026/09/12 23:49:28.993, 6390, 8188, 76
2026/09/12 23:49:29.165, 6390, 8188, 76
2026/09/12 23:49:29.322, 6390, 8188, 76
2026/09/12 23:49:29.480, 6390, 8188, 97
2026/09/12 23:49:29.638, 6390, 8188, 97
2026/09/12 23:49:29.809, 6390, 8188, 97
2026/09/12 23:49:29.965, 6390, 8188, 97
2026/09/12 23:49:30.136, 6390, 8188, 97
2026/09/12 23:49:30.294, 6390, 8188, 97
2026/09/12 23:49:30.451, 6390, 8188, 97
2026/09/12 23:49:30.607, 6390, 8188, 97
2026/09/12 23:49:30.765, 6390, 8188, 97
2026/09/12 23:49:30.937, 6390, 8188, 4
