timestamp,memory.used,memory.total,utilization.gpu
2026/09/13 00:05:47.825, 4028, 8188, 41
2026/09/13 00:05:48.041, 4028, 8188, 34
2026/09/13 00:05:48.290, 4028, 8188, 34
2026/09/13 00:05:48.524, 4028, 8188, 34
2026/09/13 00:05:48.743, 4028, 8188, 34
2026/09/13 00:05:48.976, 4028, 8188, 35
2026/09/13 00:05:49.194, 4028, 8188, 35
2026/09/13 00:05:49.413, 4028, 8188, 35
2026/09/13 00:05:49.633, 4028, 8188, 34
2026/09/13 00:05:49.851, 4028, 8188, 34
2026/09/13 00:05:50.084, 4028, 8188, 35
2026/09/13 00:05:50.317, 4028, 8188, 35
2026/09/13 00:05:50.537, 4028, 8188, 37
2026/09/13 00:05:50.756, 4028, 8188, 37
2026/09/13 00:05:50.974, 4028, 8188, 47
2026/09/13 00:05:51.190, 4028, 8188, 47
2026/09/13 00:05:51.423, 4028, 8188, 47
2026/09/13 00:05:51.639, 4028, 8188, 46
2026/09/13 00:05:51.858, 4028, 8188, 46
2026/09/13 00:05:52.075, 4028, 8188, 37
2026/09/13 00:05:52.294, 4028, 8188, 37
2026/09/13 00:05:52.527, 4028, 8188, 34
2026/09/13 00:05:52.746, 4028, 8188, 34
2026/09/13 00:05:52.964, 4028, 8188, 39
2026/09/13 00:05:53.183, 4028, 8188, 39
2026/09/13 00:05:53.401, 4028, 8188, 39
2026/09/13 00:05:53.634, 4028, 8188, 41
2026/09/13 00:05:53.852, 4028, 8188, 41
2026/09/13 00:05:54.070, 4028, 8188, 45
2026/09/13 00:05:54.290, 4028, 8188, 45
2026/09/13 00:05:54.506, 4028, 8188, 47
2026/09/13 00:05:54.725, 4028, 8188, 47
2026/09/13 00:05:54.960, 4028, 8188, 48
2026/09/13 00:05:55.209, 4028, 8188, 48
2026/09/13 00:05:55.382, 610, 8188, 48
2026/09/13 00:05:55.551, 610, 8188, 13
2026/09/13 00:05:55.707, 610, 8188, 13
