timestamp,memory.used,memory.total,utilization.gpu
2026/09/13 00:07:12.741, 5940, 8188, 8
2026/09/13 00:07:12.896, 5940, 8188, 8
2026/09/13 00:07:13.053, 5940, 8188, 8
2026/09/13 00:07:13.226, 5940, 8188, 8
2026/09/13 00:07:13.398, 5940, 8188, 8
2026/09/13 00:07:13.556, 5940, 8188, 8
2026/09/13 00:07:13.727, 5940, 8188, 8
2026/09/13 00:07:13.883, 5940, 8188, 8
2026/09/13 00:07:14.039, 5940, 8188, 8
2026/09/13 00:07:14.209, 5940, 8188, 8
2026/09/13 00:07:14.364, 5940, 8188, 8
2026/09/13 00:07:14.537, 5940, 8188, 8
2026/09/13 00:07:14.694, 5940, 8188, 8
2026/09/13 00:07:14.865, 5940, 8188, 8
2026/09/13 00:07:15.035, 5940, 8188, 8
2026/09/13 00:07:15.192, 5940, 8188, 8
2026/09/13 00:07:15.348, 5940, 8188, 8
2026/09/13 00:07:15.520, 5940, 8188, 8
2026/09/13 00:07:15.706, 5940, 8188, 8
2026/09/13 00:07:15.863, 5940, 8188, 8
2026/09/13 00:07:16.034, 5940, 8188, 8
2026/09/13 00:07:16.190, 5940, 8188, 8
2026/09/13 00:07:16.360, 5940, 8188, 8
2026/09/13 00:07:16.530, 5940, 8188, 8
2026/09/13 00:07:16.686, 5940, 8188, 8
2026/09/13 00:07:16.857, 5940, 8188, 8
2026/09/13 00:07:17.013, 5940, 8188, 8
2026/09/13 00:07:17.184, 5940, 8188, 8
2026/09/13 00:07:17.804, 6444, 8188, 5
2026/09/13 00:07:17.989, 6444, 8188, 10
2026/09/13 00:07:18.158, 6448, 8188, 10
2026/09/13 00:07:18.315, 6448, 8188, 10
2026/09/13 00:07:18.477, 6448, 8188, 7
2026/09/13 00:07:18.674, 6448, 8188, 7
2026/09/13 00:07:18.846, 6448, 8188, 7
2026/09/13 00:07:19.017, 6448, 8188, 13
2026/09/13 00:07:19.201, 6448, 8188, 13
2026/09/13 00:07:19.357, 6448, 8188, 13
2026/09/13 00:07:19.513, 6448, 8188, 13
2026/09/13 00:07:19.682, 6448, 8188, 13
2026/09/13 00:07:19.855, 6448, 8188, 13
2026/09/13 00:07:20.027, 6448, 8188, 8
2026/09/13 00:07:20.198, 6448, 8188, 8
2026/09/13 00:07:20.370, 6448, 8188, 8
2026/09/13 00:07:20.556, 6448, 8188, 9
2026/09/13 00:07:20.728, 6448, 8188, 9
2026/09/13 00:07:20.899, 6448, 8188, 9
2026/09/13 00:07:21.054, 6448, 8188, 9
2026/09/13 00:07:21.210, 6448, 8188, 9
2026/09/13 00:07:21.366, 6448, 8188, 9
2026/09/13 00:07:21.524, 6448, 8188, 10
2026/09/13 00:07:21.679, 6448, 8188, 10
2026/09/13 00:07:21.835, 6448, 8188, 10
2026/09/13 00:07:22.006, 6448, 8188, 10
2026/09/13 00:07:22.162, 6448, 8188, 10
2026/09/13 00:07:22.332, 6448, 8188, 10
2026/09/13 00:07:22.490, 6448, 8188, 9
2026/09/13 00:07:22.660, 6448, 8188, 9
2026/09/13 00:07:22.816, 6448, 8188, 9
2026/09/13 00:07:22.970, 6448, 8188, 6
2026/09/13 00:07:23.155, 6450, 8188, 6
2026/09/13 00:07:23.343, 6458, 8188, 6
2026/09/13 00:07:23.499, 6458, 8188, 97
2026/09/13 00:07:23.683, 6458, 8188, 97
2026/09/13 00:07:23.868, 6458, 8188, 97
2026/09/13 00:07:24.024, 6458, 8188, 100
2026/09/13 00:07:24.194, 6458, 8188, 100
2026/09/13 00:07:24.365, 6458, 8188, 100
2026/09/13 00:07:24.538, 6458, 8188, 100
2026/09/13 00:07:24.724, 6458, 8188, 100
2026/09/13 00:07:24.895, 6458, 8188, 100
2026/09/13 00:07:25.066, 6458, 8188, 85
2026/09/13 00:07:25.254, 6458, 8188, 85
2026/09/13 00:07:25.411, 6130, 8188, 85
2026/09/13 00:07:25.677, 6132, 8188, 45
2026/09/13 00:07:25.895, 6132, 8188, 45
2026/09/13 00:07:26.146, 6132, 8188, 30
2026/09/13 00:07:26.350, 6132, 8188, 30
2026/09/13 00:07:26.566, 6132, 8188, 50
2026/09/13 00:07:26.817, 6132, 8188, 50
2026/09/13 00:07:27.021, 6132, 8188, 34
2026/09/13 00:07:27.239, 6132, 8188, 34
2026/09/13 00:07:27.490, 6132, 8188, 46
2026/09/13 00:07:27.708, 6132, 8188, 46
2026/09/13 00:07:27.957, 6132, 8188, 40
2026/09/13 00:07:28.173, 6132, 8188, 40
2026/09/13 00:07:28.439, 6132, 8188, 40
2026/09/13 00:07:28.704, 6132, 8188, 35
2026/09/13 00:07:28.923, 6132, 8188, 35
2026/09/13 00:07:29.172, 6132, 8188, 51
2026/09/13 00:07:29.390, 6132, 8188, 51
2026/09/13 00:07:29.624, 6132, 8188, 33
2026/09/13 00:07:29.841, 6132, 8188, 33
2026/09/13 00:07:30.106, 6132, 8188, 42
2026/09/13 00:07:30.325, 6132, 8188, 42
2026/09/13 00:07:30.545, 6132, 8188, 40
2026/09/13 00:07:30.795, 6132, 8188, 40
2026/09/13 00:07:31.044, 6132, 8188, 30
2026/09/13 00:07:31.276, 6132, 8188, 30
2026/09/13 00:07:31.543, 6132, 8188, 53
2026/09/13 00:07:31.761, 6132, 8188, 53
2026/09/13 00:07:32.008, 6132, 8188, 28
2026/09/13 00:07:32.258, 6132, 8188, 28
2026/09/13 00:07:32.492, 6132, 8188, 46
2026/09/13 00:07:32.771, 6132, 8188, 46
2026/09/13 00:07:33.036, 6132, 8188, 48
2026/09/13 00:07:33.255, 6132, 8188, 48
2026/09/13 00:07:33.505, 6132, 8188, 28
2026/09/13 00:07:33.723, 6132, 8188, 28
2026/09/13 00:07:33.986, 6132, 8188, 53
2026/09/13 00:07:34.251, 6132, 8188, 53
2026/09/13 00:07:34.514, 6132, 8188, 35
2026/09/13 00:07:34.733, 6132, 8188, 35
2026/09/13 00:07:34.982, 6132, 8188, 49
2026/09/13 00:07:35.201, 6132, 8188, 49
2026/09/13 00:07:35.449, 6132, 8188, 31
2026/09/13 00:07:35.667, 6132, 8188, 31
2026/09/13 00:07:35.930, 6132, 8188, 31
2026/09/13 00:07:36.195, 6132, 8188, 37
2026/09/13 00:07:36.414, 6132, 8188, 37
2026/09/13 00:07:36.663, 6132, 8188, 44
2026/09/13 00:07:36.883, 6132, 8188, 44
2026/09/13 00:07:37.134, 6132, 8188, 29
2026/09/13 00:07:37.353, 6132, 8188, 29
2026/09/13 00:07:37.603, 6132, 8188, 53
2026/09/13 00:07:37.820, 6132, 8188, 53
2026/09/13 00:07:38.084, 6132, 8188, 28
2026/09/13 00:07:38.350, 6132, 8188, 28
2026/09/13 00:07:38.629, 6132, 8188, 49
2026/09/13 00:07:38.894, 6132, 8188, 49
2026/09/13 00:07:39.112, 6132, 8188, 43
2026/09/13 00:07:39.362, 6132, 8188, 43
2026/09/13 00:07:39.564, 6132, 8188, 29
2026/09/13 00:07:39.767, 6132, 8188, 29
2026/09/13 00:07:39.984, 6132, 8188, 54
2026/09/13 00:07:40.251, 6132, 8188, 54
2026/09/13 00:07:40.514, 6132, 8188, 31
2026/09/13 00:07:40.731, 6132, 8188, 31
2026/09/13 00:07:40.996, 6132, 8188, 41
2026/09/13 00:07:41.258, 6132, 8188, 41
2026/09/13 00:07:41.475, 6132, 8188, 47
2026/09/13 00:07:41.740, 6132, 8188, 47
2026/09/13 00:07:42.004, 6132, 8188, 28
2026/09/13 00:07:42.223, 6132, 8188, 28
2026/09/13 00:07:42.488, 6132, 8188, 48
2026/09/13 00:07:42.752, 6132, 8188, 48
2026/09/13 00:07:42.970, 6132, 8188, 41
2026/09/13 00:07:43.234, 6132, 8188, 41
2026/09/13 00:07:43.499, 6132, 8188, 35
2026/09/13 00:07:43.748, 6132, 8188, 35
2026/09/13 00:07:43.967, 6132, 8188, 53
2026/09/13 00:07:44.183, 6132, 8188, 53
2026/09/13 00:07:44.434, 6132, 8188, 53
2026/09/13 00:07:44.653, 6132, 8188, 28
2026/09/13 00:07:44.917, 6132, 8188, 28
2026/09/13 00:07:45.168, 6132, 8188, 52
2026/09/13 00:07:45.448, 6132, 8188, 29
2026/09/13 00:07:45.713, 6132, 8188, 29
2026/09/13 00:07:45.930, 6132, 8188, 29
2026/09/13 00:07:46.196, 6132, 8188, 46
2026/09/13 00:07:46.461, 6132, 8188, 46
2026/09/13 00:07:46.681, 6132, 8188, 46
2026/09/13 00:07:46.931, 6132, 8188, 46
2026/09/13 00:07:47.148, 6132, 8188, 28
2026/09/13 00:07:47.414, 6132, 8188, 28
2026/09/13 00:07:47.681, 6132, 8188, 51
2026/09/13 00:07:47.943, 6132, 8188, 51
2026/09/13 00:07:48.162, 6132, 8188, 32
2026/09/13 00:07:48.427, 6132, 8188, 32
2026/09/13 00:07:48.693, 6132, 8188, 39
2026/09/13 00:07:48.910, 6132, 8188, 39
2026/09/13 00:07:49.176, 6132, 8188, 51
2026/09/13 00:07:49.440, 6132, 8188, 51
2026/09/13 00:07:49.659, 6132, 8188, 28
2026/09/13 00:07:49.922, 6132, 8188, 28
2026/09/13 00:07:50.142, 6132, 8188, 40
2026/09/13 00:07:50.391, 6132, 8188, 40
2026/09/13 00:07:50.609, 6132, 8188, 48
2026/09/13 00:07:50.888, 6132, 8188, 48
2026/09/13 00:07:51.168, 6132, 8188, 36
2026/09/13 00:07:51.432, 6132, 8188, 36
2026/09/13 00:07:51.697, 6132, 8188, 28
2026/09/13 00:07:51.930, 6132, 8188, 28
2026/09/13 00:07:52.163, 6132, 8188, 53
2026/09/13 00:07:52.367, 6132, 8188, 53
2026/09/13 00:07:52.571, 6132, 8188, 29
2026/09/13 00:07:52.789, 6132, 8188, 29
2026/09/13 00:07:53.038, 6132, 8188, 54
2026/09/13 00:07:53.256, 6132, 8188, 54
2026/09/13 00:07:53.519, 6132, 8188, 32
2026/09/13 00:07:53.785, 6132, 8188, 32
2026/09/13 00:07:54.050, 6132, 8188, 48
2026/09/13 00:07:54.316, 6132, 8188, 48
2026/09/13 00:07:54.577, 6132, 8188, 35
2026/09/13 00:07:54.795, 6132, 8188, 35
2026/09/13 00:07:55.042, 6132, 8188, 47
2026/09/13 00:07:55.261, 6132, 8188, 47
2026/09/13 00:07:55.512, 6132, 8188, 41
2026/09/13 00:07:55.730, 6132, 8188, 41
2026/09/13 00:07:55.995, 6132, 8188, 31
2026/09/13 00:07:56.260, 6132, 8188, 31
2026/09/13 00:07:56.494, 6132, 8188, 43
2026/09/13 00:07:56.791, 6132, 8188, 43
2026/09/13 00:07:57.070, 6132, 8188, 32
2026/09/13 00:07:57.412, 6132, 8188, 32
2026/09/13 00:07:57.724, 6132, 8188, 46
2026/09/13 00:07:57.970, 6132, 8188, 26
2026/09/13 00:07:58.232, 6132, 8188, 26
2026/09/13 00:07:58.545, 6132, 8188, 25
2026/09/13 00:07:58.796, 6132, 8188, 25
2026/09/13 00:07:59.092, 6132, 8188, 26
2026/09/13 00:07:59.340, 6132, 8188, 26
2026/09/13 00:07:59.636, 6132, 8188, 31
2026/09/13 00:07:59.918, 6132, 8188, 31
2026/09/13 00:08:00.199, 6132, 8188, 44
2026/09/13 00:08:00.449, 6132, 8188, 27
2026/09/13 00:08:00.728, 6132, 8188, 27
2026/09/13 00:08:01.006, 6132, 8188, 25
2026/09/13 00:08:01.301, 6132, 8188, 25
2026/09/13 00:08:01.596, 6132, 8188, 26
2026/09/13 00:08:01.863, 6132, 8188, 26
2026/09/13 00:08:02.081, 6132, 8188, 25
2026/09/13 00:08:02.361, 6132, 8188, 25
2026/09/13 00:08:02.594, 6132, 8188, 26
2026/09/13 00:08:02.856, 6132, 8188, 26
2026/09/13 00:08:03.152, 6132, 8188, 29
2026/09/13 00:08:03.448, 6132, 8188, 28
2026/09/13 00:08:03.731, 6132, 8188, 28
2026/09/13 00:08:04.009, 6132, 8188, 29
2026/09/13 00:08:04.274, 6132, 8188, 29
2026/09/13 00:08:04.524, 6132, 8188, 45
2026/09/13 00:08:04.740, 6132, 8188, 45
2026/09/13 00:08:04.990, 6132, 8188, 32
2026/09/13 00:08:05.239, 6132, 8188, 32
2026/09/13 00:08:05.426, 6132, 8188, 32
2026/09/13 00:08:05.703, 6132, 8188, 28
2026/09/13 00:08:05.999, 6132, 8188, 44
2026/09/13 00:08:06.265, 6132, 8188, 44
2026/09/13 00:08:06.482, 6132, 8188, 42
2026/09/13 00:08:06.700, 6132, 8188, 42
2026/09/13 00:08:07.014, 6132, 8188, 31
2026/09/13 00:08:07.248, 6132, 8188, 31
2026/09/13 00:08:07.526, 6132, 8188, 42
2026/09/13 00:08:07.809, 6132, 8188, 42
2026/09/13 00:08:08.027, 6132, 8188, 40
2026/09/13 00:08:08.261, 6132, 8188, 40
2026/09/13 00:08:08.604, 6132, 8188, 24
2026/09/13 00:08:08.901, 6132, 8188, 24
2026/09/13 00:08:09.183, 6132, 8188, 33
2026/09/13 00:08:09.465, 6132, 8188, 30
2026/09/13 00:08:09.684, 4232, 8188, 30
2026/09/13 00:08:09.870, 610, 8188, 30
2026/09/13 00:08:10.054, 610, 8188, 2
2026/09/13 00:08:10.226, 610, 8188, 2
2026/09/13 00:08:10.411, 610, 8188, 2
