timestamp,memory.used,memory.total,utilization.gpu
2026/09/13 00:02:23.469, 7778, 8188, 7
2026/09/13 00:02:23.640, 7778, 8188, 7
2026/09/13 00:02:23.796, 7778, 8188, 7
2026/09/13 00:02:23.966, 7778, 8188, 8
2026/09/13 00:02:24.123, 7778, 8188, 8
2026/09/13 00:02:24.279, 7778, 8188, 8
2026/09/13 00:02:24.451, 7778, 8188, 7
2026/09/13 00:02:24.607, 7778, 8188, 7
2026/09/13 00:02:24.778, 7778, 8188, 7
2026/09/13 00:02:24.949, 7778, 8188, 7
2026/09/13 00:02:25.120, 7778, 8188, 7
2026/09/13 00:02:25.990, 7778, 8188, 8
2026/09/13 00:02:26.160, 7778, 8188, 8
2026/09/13 00:02:26.329, 7778, 8188, 8
2026/09/13 00:02:26.514, 7778, 8188, 7
2026/09/13 00:02:26.686, 7778, 8188, 7
2026/09/13 00:02:26.843, 7778, 8188, 7
2026/09/13 00:02:27.014, 7778, 8188, 7
2026/09/13 00:02:27.185, 7778, 8188, 7
2026/09/13 00:02:27.342, 7778, 8188, 7
2026/09/13 00:02:27.546, 7778, 8188, 8
2026/09/13 00:02:27.719, 7778, 8188, 8
2026/09/13 00:02:27.874, 7778, 8188, 8
2026/09/13 00:02:28.043, 7778, 8188, 7
2026/09/13 00:02:28.217, 7778, 8188, 7
2026/09/13 00:02:28.402, 7778, 8188, 7
2026/09/13 00:02:28.574, 7778, 8188, 8
2026/09/13 00:02:28.745, 7778, 8188, 8
2026/09/13 00:02:28.915, 7778, 8188, 8
2026/09/13 00:02:29.087, 7778, 8188, 8
2026/09/13 00:02:29.258, 7778, 8188, 8
2026/09/13 00:02:29.428, 7778, 8188, 8
2026/09/13 00:02:29.616, 7778, 8188, 8
2026/09/13 00:02:29.803, 7778, 8188, 8
2026/09/13 00:02:30.003, 7779, 8188, 92
2026/09/13 00:02:30.269, 7741, 8188, 92
2026/09/13 00:02:30.501, 7745, 8188, 100
2026/09/13 00:02:30.736, 7746, 8188, 100
2026/09/13 00:02:30.951, 7746, 8188, 100
2026/09/13 00:02:31.155, 7746, 8188, 100
2026/09/13 00:02:31.372, 7746, 8188, 100
2026/09/13 00:02:31.575, 7746, 8188, 100
2026/09/13 00:02:31.795, 7746, 8188, 100
2026/09/13 00:02:31.999, 7746, 8188, 100
2026/09/13 00:02:32.201, 7746, 8188, 100
2026/09/13 00:02:32.403, 7746, 8188, 100
2026/09/13 00:02:32.606, 7746, 8188, 100
2026/09/13 00:02:32.808, 7746, 8188, 100
2026/09/13 00:02:33.011, 7746, 8188, 100
2026/09/13 00:02:33.230, 7746, 8188, 100
2026/09/13 00:02:33.433, 7746, 8188, 100
2026/09/13 00:02:33.652, 7746, 8188, 100
2026/09/13 00:02:33.852, 7746, 8188, 100
2026/09/13 00:02:34.074, 7746, 8188, 100
2026/09/13 00:02:34.273, 7746, 8188, 100
2026/09/13 00:02:34.478, 7746, 8188, 100
2026/09/13 00:02:34.680, 7746, 8188, 100
2026/09/13 00:02:34.867, 7746, 8188, 100
2026/09/13 00:02:35.054, 7746, 8188, 100
2026/09/13 00:02:35.257, 7746, 8188, 100
2026/09/13 00:02:35.460, 7746, 8188, 100
2026/09/13 00:02:35.664, 7746, 8188, 100
2026/09/13 00:02:35.866, 7746, 8188, 100
2026/09/13 00:02:36.069, 7746, 8188, 100
2026/09/13 00:02:36.270, 7746, 8188, 100
2026/09/13 00:02:36.473, 7746, 8188, 100
2026/09/13 00:02:36.690, 7746, 8188, 100
2026/09/13 00:02:36.910, 7746, 8188, 100
2026/09/13 00:02:37.128, 7746, 8188, 100
2026/09/13 00:02:37.347, 7746, 8188, 100
2026/09/13 00:02:37.567, 7746, 8188, 100
2026/09/13 00:02:37.770, 7746, 8188, 100
2026/09/13 00:02:37.989, 7746, 8188, 39
2026/09/13 00:02:38.210, 7746, 8188, 39
2026/09/13 00:02:38.429, 7747, 8188, 100
2026/09/13 00:02:38.629, 7747, 8188, 100
2026/09/13 00:02:38.832, 7747, 8188, 100
2026/09/13 00:02:39.020, 7747, 8188, 100
2026/09/13 00:02:39.222, 7747, 8188, 100
2026/09/13 00:02:39.423, 7747, 8188, 100
2026/09/13 00:02:39.628, 7747, 8188, 100
2026/09/13 00:02:39.831, 7747, 8188, 100
2026/09/13 00:02:40.019, 7747, 8188, 100
2026/09/13 00:02:40.207, 7747, 8188, 100
2026/09/13 00:02:40.396, 7747, 8188, 100
2026/09/13 00:02:40.582, 7747, 8188, 100
2026/09/13 00:02:40.756, 7747, 8188, 100
2026/09/13 00:02:40.942, 7747, 8188, 100
2026/09/13 00:02:41.114, 7747, 8188, 100
2026/09/13 00:02:41.299, 7747, 8188, 100
2026/09/13 00:02:41.486, 7747, 8188, 100
2026/09/13 00:02:41.674, 7747, 8188, 100
2026/09/13 00:02:41.859, 7747, 8188, 100
2026/09/13 00:02:42.031, 7747, 8188, 100
2026/09/13 00:02:42.234, 7747, 8188, 100
2026/09/13 00:02:42.420, 7747, 8188, 100
2026/09/13 00:02:42.606, 7747, 8188, 100
2026/09/13 00:02:42.778, 7747, 8188, 100
2026/09/13 00:02:42.966, 7747, 8188, 100
2026/09/13 00:02:43.154, 7747, 8188, 100
2026/09/13 00:02:43.340, 7747, 8188, 100
2026/09/13 00:02:43.528, 7747, 8188, 100
2026/09/13 00:02:43.714, 7747, 8188, 100
2026/09/13 00:02:43.901, 7747, 8188, 100
2026/09/13 00:02:44.087, 7747, 8188, 100
2026/09/13 00:02:44.274, 7747, 8188, 100
2026/09/13 00:02:44.554, 7747, 8188, 99
2026/09/13 00:02:44.742, 7747, 8188, 99
2026/09/13 00:02:44.930, 7747, 8188, 100
2026/09/13 00:02:45.115, 7747, 8188, 100
2026/09/13 00:02:45.302, 7747, 8188, 100
2026/09/13 00:02:45.490, 7747, 8188, 100
2026/09/13 00:02:45.676, 7747, 8188, 100
2026/09/13 00:02:45.862, 7747, 8188, 100
2026/09/13 00:02:46.050, 7747, 8188, 100
2026/09/13 00:02:46.221, 7747, 8188, 100
2026/09/13 00:02:46.407, 7747, 8188, 100
2026/09/13 00:02:46.593, 7747, 8188, 100
2026/09/13 00:02:46.781, 7747, 8188, 100
2026/09/13 00:02:46.969, 7747, 8188, 100
2026/09/13 00:02:47.156, 7747, 8188, 100
2026/09/13 00:02:47.344, 7747, 8188, 100
2026/09/13 00:02:47.531, 7747, 8188, 100
2026/09/13 00:02:47.733, 7747, 8188, 100
2026/09/13 00:02:47.920, 7747, 8188, 100
2026/09/13 00:02:48.107, 7747, 8188, 100
2026/09/13 00:02:48.293, 7747, 8188, 100
2026/09/13 00:02:48.481, 7747, 8188, 100
2026/09/13 00:02:48.666, 7747, 8188, 100
2026/09/13 00:02:48.854, 7747, 8188, 100
2026/09/13 00:02:49.038, 7747, 8188, 100
2026/09/13 00:02:49.210, 7747, 8188, 100
2026/09/13 00:02:49.399, 7747, 8188, 100
2026/09/13 00:02:49.586, 7747, 8188, 80
2026/09/13 00:02:49.771, 7747, 8188, 80
2026/09/13 00:02:49.957, 7747, 8188, 100
2026/09/13 00:02:50.145, 7747, 8188, 100
2026/09/13 00:02:50.317, 7747, 8188, 100
2026/09/13 00:02:50.491, 7747, 8188, 100
2026/09/13 00:02:50.680, 7747, 8188, 100
2026/09/13 00:02:50.867, 7747, 8188, 100
2026/09/13 00:02:51.054, 7747, 8188, 100
2026/09/13 00:02:51.240, 7747, 8188, 100
2026/09/13 00:02:51.428, 7747, 8188, 100
2026/09/13 00:02:51.616, 7747, 8188, 100
2026/09/13 00:02:51.804, 7747, 8188, 100
2026/09/13 00:02:51.991, 7747, 8188, 100
2026/09/13 00:02:52.179, 7747, 8188, 100
2026/09/13 00:02:52.367, 7747, 8188, 100
2026/09/13 00:02:52.553, 7747, 8188, 100
2026/09/13 00:02:52.738, 7747, 8188, 100
2026/09/13 00:02:52.924, 7747, 8188, 100
2026/09/13 00:02:53.111, 7747, 8188, 100
2026/09/13 00:02:53.313, 7747, 8188, 100
2026/09/13 00:02:53.499, 7747, 8188, 100
2026/09/13 00:02:53.686, 7747, 8188, 100
2026/09/13 00:02:53.873, 7747, 8188, 100
2026/09/13 00:02:54.061, 7747, 8188, 100
2026/09/13 00:02:54.248, 7747, 8188, 100
2026/09/13 00:02:54.434, 7747, 8188, 100
2026/09/13 00:02:54.619, 7747, 8188, 100
2026/09/13 00:02:54.807, 7747, 8188, 100
2026/09/13 00:02:54.992, 7747, 8188, 100
2026/09/13 00:02:55.180, 7747, 8188, 100
2026/09/13 00:02:55.368, 7747, 8188, 100
2026/09/13 00:02:55.554, 7747, 8188, 100
2026/09/13 00:02:55.740, 7747, 8188, 100
2026/09/13 00:02:55.929, 7747, 8188, 100
2026/09/13 00:02:56.101, 7747, 8188, 100
2026/09/13 00:02:56.287, 7747, 8188, 100
2026/09/13 00:02:56.459, 7747, 8188, 100
2026/09/13 00:02:56.647, 7747, 8188, 100
2026/09/13 00:02:56.834, 7747, 8188, 100
2026/09/13 00:02:57.021, 7747, 8188, 100
2026/09/13 00:02:57.207, 7747, 8188, 100
2026/09/13 00:02:57.393, 7747, 8188, 100
2026/09/13 00:02:57.579, 7747, 8188, 100
2026/09/13 00:02:57.767, 7747, 8188, 100
2026/09/13 00:02:57.950, 7747, 8188, 100
2026/09/13 00:02:58.137, 7747, 8188, 100
2026/09/13 00:02:58.324, 7747, 8188, 100
2026/09/13 00:02:58.511, 7747, 8188, 100
2026/09/13 00:02:58.699, 7747, 8188, 100
2026/09/13 00:02:58.883, 7747, 8188, 100
2026/09/13 00:02:59.055, 7747, 8188, 100
2026/09/13 00:02:59.225, 7747, 8188, 100
2026/09/13 00:02:59.410, 7747, 8188, 100
2026/09/13 00:02:59.599, 7747, 8188, 100
2026/09/13 00:02:59.785, 7747, 8188, 100
2026/09/13 00:02:59.972, 7747, 8188, 100
2026/09/13 00:03:00.144, 7747, 8188, 100
2026/09/13 00:03:00.330, 7747, 8188, 100
2026/09/13 00:03:00.519, 7747, 8188, 100
2026/09/13 00:03:00.722, 7747, 8188, 100
2026/09/13 00:03:00.907, 7747, 8188, 100
2026/09/13 00:03:01.077, 7747, 8188, 100
2026/09/13 00:03:01.249, 7747, 8188, 100
2026/09/13 00:03:01.435, 7747, 8188, 100
2026/09/13 00:03:01.624, 7747, 8188, 100
2026/09/13 00:03:01.796, 7747, 8188, 100
2026/09/13 00:03:01.983, 7747, 8188, 100
2026/09/13 00:03:02.170, 7747, 8188, 100
2026/09/13 00:03:02.355, 7747, 8188, 100
2026/09/13 00:03:02.543, 7747, 8188, 100
2026/09/13 00:03:02.730, 7747, 8188, 100
2026/09/13 00:03:02.916, 7747, 8188, 100
2026/09/13 00:03:03.104, 7747, 8188, 100
2026/09/13 00:03:03.288, 7747, 8188, 100
2026/09/13 00:03:03.472, 7747, 8188, 100
2026/09/13 00:03:03.661, 7747, 8188, 100
2026/09/13 00:03:03.847, 7747, 8188, 100
2026/09/13 00:03:04.018, 7747, 8188, 100
2026/09/13 00:03:04.206, 7747, 8188, 100
2026/09/13 00:03:04.393, 7747, 8188, 100
2026/09/13 00:03:04.580, 7747, 8188, 100
2026/09/13 00:03:04.752, 7747, 8188, 100
2026/09/13 00:03:04.923, 7747, 8188, 100
2026/09/13 00:03:05.094, 7747, 8188, 100
2026/09/13 00:03:05.283, 7747, 8188, 100
2026/09/13 00:03:05.470, 7747, 8188, 100
2026/09/13 00:03:05.656, 7747, 8188, 100
2026/09/13 00:03:05.826, 7747, 8188, 100
2026/09/13 00:03:06.011, 7747, 8188, 100
2026/09/13 00:03:06.198, 7747, 8188, 100
2026/09/13 00:03:06.383, 7747, 8188, 100
2026/09/13 00:03:06.568, 7747, 8188, 100
2026/09/13 00:03:06.753, 7747, 8188, 100
2026/09/13 00:03:06.938, 7747, 8188, 100
2026/09/13 00:03:07.126, 7747, 8188, 100
2026/09/13 00:03:07.312, 7747, 8188, 100
2026/09/13 00:03:07.500, 7747, 8188, 100
2026/09/13 00:03:07.686, 7747, 8188, 100
2026/09/13 00:03:07.874, 7747, 8188, 100
2026/09/13 00:03:08.061, 7747, 8188, 100
2026/09/13 00:03:08.248, 7747, 8188, 100
2026/09/13 00:03:08.435, 7747, 8188, 100
2026/09/13 00:03:08.621, 7747, 8188, 100
2026/09/13 00:03:08.809, 7747, 8188, 100
2026/09/13 00:03:08.981, 7747, 8188, 100
2026/09/13 00:03:09.169, 7747, 8188, 100
2026/09/13 00:03:09.355, 7747, 8188, 100
2026/09/13 00:03:09.541, 7747, 8188, 90
2026/09/13 00:03:09.728, 7747, 8188, 90
2026/09/13 00:03:09.914, 7747, 8188, 100
2026/09/13 00:03:10.102, 7747, 8188, 100
2026/09/13 00:03:10.292, 7747, 8188, 100
2026/09/13 00:03:10.478, 7747, 8188, 100
2026/09/13 00:03:10.663, 7747, 8188, 100
2026/09/13 00:03:10.849, 7747, 8188, 100
2026/09/13 00:03:11.039, 7747, 8188, 100
2026/09/13 00:03:11.226, 7747, 8188, 100
2026/09/13 00:03:11.413, 7747, 8188, 98
2026/09/13 00:03:11.600, 7747, 8188, 98
2026/09/13 00:03:11.787, 7747, 8188, 98
2026/09/13 00:03:11.974, 7747, 8188, 100
2026/09/13 00:03:12.162, 7747, 8188, 100
2026/09/13 00:03:12.348, 7747, 8188, 100
2026/09/13 00:03:12.536, 7747, 8188, 100
2026/09/13 00:03:12.723, 7747, 8188, 100
2026/09/13 00:03:12.909, 7747, 8188, 100
2026/09/13 00:03:13.095, 7747, 8188, 100
2026/09/13 00:03:13.283, 7747, 8188, 100
2026/09/13 00:03:13.469, 7747, 8188, 99
2026/09/13 00:03:13.641, 7747, 8188, 99
2026/09/13 00:03:13.828, 7747, 8188, 99
2026/09/13 00:03:14.015, 7747, 8188, 100
2026/09/13 00:03:14.201, 7747, 8188, 100
2026/09/13 00:03:14.389, 7747, 8188, 100
2026/09/13 00:03:14.576, 7747, 8188, 100
2026/09/13 00:03:14.764, 7747, 8188, 100
2026/09/13 00:03:14.951, 7747, 8188, 100
2026/09/13 00:03:15.138, 7747, 8188, 100
2026/09/13 00:03:15.325, 7747, 8188, 100
2026/09/13 00:03:15.510, 7747, 8188, 100
2026/09/13 00:03:15.697, 7747, 8188, 100
2026/09/13 00:03:15.883, 7747, 8188, 100
2026/09/13 00:03:16.070, 7747, 8188, 100
2026/09/13 00:03:16.257, 7747, 8188, 100
2026/09/13 00:03:16.429, 7747, 8188, 100
2026/09/13 00:03:16.617, 7747, 8188, 100
2026/09/13 00:03:16.805, 7747, 8188, 100
2026/09/13 00:03:16.976, 7747, 8188, 100
2026/09/13 00:03:17.163, 7747, 8188, 100
2026/09/13 00:03:17.351, 7747, 8188, 100
2026/09/13 00:03:17.524, 7747, 8188, 99
2026/09/13 00:03:17.713, 7747, 8188, 99
2026/09/13 00:03:17.899, 7747, 8188, 99
2026/09/13 00:03:18.087, 7747, 8188, 100
2026/09/13 00:03:18.273, 7747, 8188, 100
2026/09/13 00:03:18.460, 7747, 8188, 100
2026/09/13 00:03:18.633, 7747, 8188, 100
2026/09/13 00:03:18.818, 7747, 8188, 100
2026/09/13 00:03:18.989, 7747, 8188, 100
2026/09/13 00:03:19.176, 7747, 8188, 100
2026/09/13 00:03:19.364, 7747, 8188, 100
2026/09/13 00:03:19.550, 7747, 8188, 99
2026/09/13 00:03:19.737, 7747, 8188, 99
2026/09/13 00:03:19.925, 7747, 8188, 100
2026/09/13 00:03:20.112, 7747, 8188, 100
2026/09/13 00:03:20.283, 7747, 8188, 100
2026/09/13 00:03:20.472, 7747, 8188, 100
2026/09/13 00:03:20.658, 7747, 8188, 100
2026/09/13 00:03:20.843, 7747, 8188, 100
2026/09/13 00:03:21.030, 7747, 8188, 100
2026/09/13 00:03:21.217, 7747, 8188, 100
2026/09/13 00:03:21.402, 7747, 8188, 100
2026/09/13 00:03:21.590, 7747, 8188, 100
2026/09/13 00:03:21.777, 7747, 8188, 100
2026/09/13 00:03:21.964, 7747, 8188, 100
2026/09/13 00:03:22.152, 7747, 8188, 100
2026/09/13 00:03:22.338, 7747, 8188, 100
2026/09/13 00:03:22.524, 7747, 8188, 100
2026/09/13 00:03:22.698, 7747, 8188, 100
2026/09/13 00:03:22.900, 7747, 8188, 100
2026/09/13 00:03:23.087, 7747, 8188, 100
2026/09/13 00:03:23.273, 7747, 8188, 100
2026/09/13 00:03:23.446, 7747, 8188, 99
2026/09/13 00:03:23.632, 7747, 8188, 99
2026/09/13 00:03:23.804, 7747, 8188, 99
2026/09/13 00:03:23.976, 7747, 8188, 100
2026/09/13 00:03:24.146, 7747, 8188, 100
2026/09/13 00:03:24.334, 7747, 8188, 100
2026/09/13 00:03:24.522, 7747, 8188, 100
2026/09/13 00:03:24.708, 7747, 8188, 100
2026/09/13 00:03:24.895, 7747, 8188, 100
2026/09/13 00:03:25.083, 7747, 8188, 100
2026/09/13 00:03:25.254, 7747, 8188, 100
2026/09/13 00:03:25.428, 7747, 8188, 99
2026/09/13 00:03:25.601, 7747, 8188, 99
2026/09/13 00:03:25.789, 7747, 8188, 99
2026/09/13 00:03:25.976, 7747, 8188, 100
2026/09/13 00:03:26.146, 7747, 8188, 100
2026/09/13 00:03:26.333, 7747, 8188, 100
2026/09/13 00:03:26.505, 7747, 8188, 99
2026/09/13 00:03:26.677, 7747, 8188, 99
2026/09/13 00:03:26.850, 7747, 8188, 99
2026/09/13 00:03:27.024, 7747, 8188, 100
2026/09/13 00:03:27.213, 7747, 8188, 100
2026/09/13 00:03:27.400, 7747, 8188, 100
2026/09/13 00:03:27.586, 7747, 8188, 100
2026/09/13 00:03:27.757, 7747, 8188, 100
2026/09/13 00:03:27.946, 7747, 8188, 100
2026/09/13 00:03:28.132, 7747, 8188, 100
2026/09/13 00:03:28.304, 7747, 8188, 100
2026/09/13 00:03:28.488, 7747, 8188, 100
2026/09/13 00:03:28.675, 7747, 8188, 100
2026/09/13 00:03:28.847, 7747, 8188, 100
2026/09/13 00:03:29.019, 7747, 8188, 99
2026/09/13 00:03:29.207, 7747, 8188, 99
2026/09/13 00:03:29.394, 7747, 8188, 99
2026/09/13 00:03:29.566, 7747, 8188, 99
2026/09/13 00:03:29.736, 7747, 8188, 99
2026/09/13 00:03:29.919, 7747, 8188, 100
2026/09/13 00:03:30.105, 7747, 8188, 100
2026/09/13 00:03:30.291, 7747, 8188, 100
2026/09/13 00:03:30.477, 7747, 8188, 100
2026/09/13 00:03:30.664, 7747, 8188, 100
2026/09/13 00:03:30.837, 7747, 8188, 100
2026/09/13 00:03:31.024, 7747, 8188, 100
2026/09/13 00:03:31.211, 7747, 8188, 100
2026/09/13 00:03:31.398, 7747, 8188, 100
2026/09/13 00:03:31.584, 7747, 8188, 100
2026/09/13 00:03:31.770, 7747, 8188, 100
2026/09/13 00:03:31.957, 7747, 8188, 100
2026/09/13 00:03:32.146, 7747, 8188, 100
2026/09/13 00:03:32.334, 7747, 8188, 100
2026/09/13 00:03:32.521, 7747, 8188, 100
2026/09/13 00:03:32.692, 7747, 8188, 100
2026/09/13 00:03:32.881, 7747, 8188, 100
2026/09/13 00:03:33.080, 7747, 8188, 99
2026/09/13 00:03:33.266, 7747, 8188, 99
2026/09/13 00:03:33.439, 7747, 8188, 99
2026/09/13 00:03:33.626, 7747, 8188, 99
2026/09/13 00:03:33.812, 7747, 8188, 99
2026/09/13 00:03:33.997, 7747, 8188, 100
2026/09/13 00:03:34.185, 7747, 8188, 100
2026/09/13 00:03:34.371, 7747, 8188, 100
2026/09/13 00:03:34.557, 7747, 8188, 100
2026/09/13 00:03:34.745, 7747, 8188, 100
2026/09/13 00:03:34.932, 7747, 8188, 100
2026/09/13 00:03:35.121, 7747, 8188, 100
2026/09/13 00:03:35.307, 7747, 8188, 100
2026/09/13 00:03:35.511, 7747, 8188, 100
2026/09/13 00:03:35.700, 7747, 8188, 100
2026/09/13 00:03:35.886, 7747, 8188, 100
2026/09/13 00:03:36.072, 7747, 8188, 100
2026/09/13 00:03:36.257, 7747, 8188, 100
2026/09/13 00:03:36.443, 7747, 8188, 100
2026/09/13 00:03:36.630, 7747, 8188, 100
2026/09/13 00:03:36.818, 7747, 8188, 100
2026/09/13 00:03:37.006, 7747, 8188, 100
2026/09/13 00:03:37.179, 7747, 8188, 100
2026/09/13 00:03:37.365, 7747, 8188, 100
2026/09/13 00:03:37.537, 7747, 8188, 100
2026/09/13 00:03:37.756, 7747, 8188, 100
2026/09/13 00:03:37.942, 7747, 8188, 100
2026/09/13 00:03:38.129, 7747, 8188, 100
2026/09/13 00:03:38.315, 7747, 8188, 100
2026/09/13 00:03:38.505, 7747, 8188, 100
2026/09/13 00:03:38.690, 7747, 8188, 100
2026/09/13 00:03:38.877, 7747, 8188, 100
2026/09/13 00:03:39.065, 7747, 8188, 100
2026/09/13 00:03:39.251, 7747, 8188, 100
2026/09/13 00:03:39.425, 7747, 8188, 100
2026/09/13 00:03:39.594, 7747, 8188, 100
2026/09/13 00:03:39.781, 7747, 8188, 100
2026/09/13 00:03:39.969, 7747, 8188, 99
2026/09/13 00:03:40.154, 7747, 8188, 99
2026/09/13 00:03:40.341, 7747, 8188, 99
2026/09/13 00:03:40.527, 7747, 8188, 100
2026/09/13 00:03:40.715, 7747, 8188, 100
2026/09/13 00:03:40.900, 7747, 8188, 100
2026/09/13 00:03:41.086, 7747, 8188, 100
2026/09/13 00:03:41.259, 7747, 8188, 100
2026/09/13 00:03:41.447, 7747, 8188, 100
2026/09/13 00:03:41.635, 7747, 8188, 100
2026/09/13 00:03:41.823, 7747, 8188, 100
2026/09/13 00:03:42.009, 7747, 8188, 100
2026/09/13 00:03:42.196, 7747, 8188, 100
2026/09/13 00:03:42.385, 7747, 8188, 100
2026/09/13 00:03:42.574, 7747, 8188, 100
